Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Uganda,UGA,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,9039288.9,9496535.8,9517049.9,24524860.9,13951504,16677183.6,20414116.4,16025295.4,22260349,27422149.6,57385845.9,68312117.1,63194083.8,86049747.5,128659523.6,155204150.9,171614275,159895955.6,201546173.6,187810127.1,144658327,147232340.5,113228781.5,138033224.5,148739837.6,135286342.2,148114789,160916270.5,153312447,132373223.3,75655758.9,50948574.8,71247923.4,90865322.4,103413639.4,171761252.5,99854589.4,66620884.9,74201276.7,71828186.1,63490401.6,63627429,68044859.9,87613922.9,206376623.3,94794213.8,844447261.9,187852374.5,529039203.1,299858749.6,692523971.9,1986493871.9
Uganda,UGA,World,WLD,"Disbursements on external debt, central bank (PPG) (DIS, current US$)",DT.DIS.DECB.CD,..,..,..,..,..,..,..,..,..,..,..,33595500,9169250,..,..,..,..,..,..,..,1393000,157000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,World,WLD,"Disbursements on external debt, general government sector (PPG) (DIS, current US$)",DT.DIS.DEGG.CD,25849674.8,21378052.4,16260875.9,8626869.8,25680883.7,15459256.3,35351725.6,55537017.6,95007470.9,136477496.2,71229521.8,45011192.2,98092316.4,86087392.5,113967554.7,141174269.7,168273817.7,386690541.2,162229214.5,298081595.7,281296970.4,177184631.2,251054522.7,395616170.7,267069430.2,231190093.5,216790933.6,289377506.6,172228995,170767992.4,218406655.8,343527283.9,149815995.3,333305310.4,210631266.9,227580979.6,246998106.1,472080603.5,276801453.9,490769943.5,489059477.9,334536818.4,559281066.5,629504704.7,461946580.3,881463293.6,784535369.8,1259322549.4,1167462658.7,1133803727,2481197827.4,..
Uganda,UGA,World,WLD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,26337824.8,22156596.4,16381014.9,9152674.8,26634883.7,16036256.3,35578725.6,56403205.5,99119755.8,136822474.2,82997474.7,83164711.5,118979945.2,98355310.4,122580023,186151705.4,190919723.7,401462452.3,168975446.8,313263123.1,292599409.1,187422300.7,252701719.2,408617131.7,267630792.2,234271811.7,224604376,290601770.9,174064950.2,174064885.4,218652655.8,343772283.9,149986995.3,335324310.4,211537266.9,227580979.6,246998106.1,473040484.1,277144290.4,493927405.1,489234960.1,334536818.4,559281066.5,4385944493.4,461946580.3,1135237293.6,935925369.8,1568373549.4,1167462658.7,1411141727,2486373071.9,2101703766.1
Uganda,UGA,World,WLD,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,26337824.8,38676418.2,16381014.9,9152674.8,32624205.2,33307157.3,58669625.6,56403205.5,99119755.8,150492389.7,160900915.3,227742865.8,212779945.2,212155310.4,144080023,186151705.4,190919723.7,460299791.3,242478079.9,365641442.4,371681240.6,266564411.3,308152177,408617131.7,319486763.1,289786495.3,288354930.9,350486456.4,224025567.7,209160381.6,230427413.4,355137180.6,151929296.6,340919510.4,214501291.9,233490339.6,249940921.1,473040484.1,277144290.4,493927405.1,489234960.1,334536818.4,559281066.5,4385944493.4,461946580.3,1135237293.6,935925369.8,1568373549.4,1167462658.7,1411141727,2989270315.9,..
Uganda,UGA,World,WLD,"Disbursements on external debt, other public sector (PPG) (DIS, current US$)",DT.DIS.DOPS.CD,488150,699929.9,120139,525805,954000,577000,227000,100000,99000,0,11597445.3,3269308.9,11105810.7,11802215.3,6815402.8,42917589,21523559,11716619.6,4990250.7,14103918.6,9909438.7,10080669.5,1647196.5,7293675.4,153989.6,774000,6155503.9,1224264.3,1835955.2,3296893,246000,245000,171000,2019000,906000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5175244.5,..
Uganda,UGA,World,WLD,"Disbursements on external debt, private guaranteed by public sector (PPG) (DIS, current US$)",DT.DIS.PRPG.CD,0,78614.1,0,0,0,0,0,766187.9,4013284.9,344978,170507.6,1288710.4,612568.1,465702.6,1797065.5,2059846.7,1122347,3055291.5,1755981.6,1077608.8,0,0,0,5707285.6,407372.4,2307718.2,1657938.5,0,0,0,0,0,0,0,0,0,0,959880.6,342836.5,3157461.6,175482.2,0,0,653788.7,0,0,0,0,0,0,0,..
Uganda,UGA,World,WLD,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755786000,0,253774000,151390000,309051000,0,277338000,0,..
Uganda,UGA,World,WLD,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,26337824.8,22156596.4,16381014.9,9152674.8,26634883.7,16036256.3,35578725.6,56403205.5,99119755.8,136822474.2,82997474.7,83164711.5,118979945.2,98355310.4,122580023,186151705.4,190919723.7,401462452.3,168975446.8,313263123.1,292599409.1,187422300.7,252701719.2,408617131.7,267630792.2,234271811.7,224604376,290601770.9,174064950.2,174064885.4,218652655.8,343772283.9,149986995.3,335324310.4,211537266.9,227580979.6,246998106.1,473040484.1,277144290.4,493927405.1,489234960.1,334536818.4,559281066.5,630158493.4,461946580.3,881463293.6,784535369.8,1259322549.4,1167462658.7,1133803727,2486373071.9,1818868066.1
Uganda,UGA,World,WLD,"Disbursements on external debt, public sector (PPG) (DIS, current US$)",DT.DIS.DEPS.CD,26337824.8,22077982.3,16381014.9,9152674.8,26634883.7,16036256.3,35578725.6,55637017.6,95106470.9,136477496.2,82826967.1,81876001.1,118367377.1,97889607.8,120782957.5,184091858.7,189797376.7,398407160.8,167219465.2,312185514.3,292599409.1,187422300.7,252701719.2,402909846.1,267223419.8,231964093.5,222946437.5,290601770.9,174064950.2,174064885.4,218652655.8,343772283.9,149986995.3,335324310.4,211537266.9,227580979.6,246998106.1,472080603.5,276801453.9,490769943.5,489059477.9,334536818.4,559281066.5,629504704.7,461946580.3,881463293.6,784535369.8,1259322549.4,1167462658.7,1133803727,2486373071.9,..
Uganda,UGA,World,WLD,"Net flows on external debt, central bank (PPG) (NFL, current US$)",DT.NFL.DECB.CD,..,..,..,..,..,..,..,..,..,..,..,30022170.6,-7994750,-11749000,-3476500,-3044375,..,..,..,..,1285000,-493000,..,-14000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,World,WLD,"Net flows on external debt, general government sector (PPG) (NFL, current US$)",DT.NFL.DEGG.CD,21379035.7,16609729.6,11444870.8,-10217967.9,16787844.5,8362043.3,30489166.8,42720678.3,87610526.4,121899279.1,39245331.8,10461611.3,82178711.6,60273565.7,78835786.3,108209603,142242414.1,348011970.5,94161463.5,238372738,222064632.7,119154555.7,207221989.3,323880072.3,202095454.9,175826646.7,168557521.5,239113994,109982127.3,112328571.3,193065600.9,325680738,123495081.2,295002224.6,174225603.2,128720699.8,178466149.1,422646018.7,224778464.5,441832755.4,449302280.8,299335306.6,521632712.6,585737791.3,410424058.8,836368533.9,738776245.5,1162176315.2,943734965.9,968245632.5,2310512502.8,..
Uganda,UGA,World,WLD,"Net flows on external debt, long-term (NFL, current US$)",DT.NFL.DLXF.CD,21827000,17307000,11365000,-10705000,16747000,8161000,30036000,43458000,91638000,122089000,50887000,44969000,85838000,60449000,82222000,147996000,156476000,357613000,91245000,241955000,227184000,118981000,202243000,315543000,181162000,165473000,169476000,231005000,107085000,113221000,192317000,325917000,123666000,297021000,174959000,128642000,177179000,423532000,225041000,444903000,449392000,299252000,521552000,4341727000,307656000,1089899000,156848000,1471098000,745179000,1245326000,2084232000,..
Uganda,UGA,World,WLD,"Net flows on external debt, other public sector (PPG) (NFL, current US$)",DT.NFL.DOPS.CD,447650,618779.8,-80038.5,-433455.1,-40545.5,-200727.3,-453071.5,-28512,14459.5,-154877,11471165,3196580.9,11041362.7,11661372.8,5741733.6,40821494.6,13111578.9,6546096.1,-4108951.5,2613539.4,3945930.4,434868.4,-4978565.2,-14030236.4,-17339343.3,-12648184.6,-739917.4,-5676093.6,-2897167.3,892114.8,-748190.3,236094.9,171000,2019000,733000,-79000,-1286968.4,-74000,-80000,-87000,-86000,-83000,-81000,-79000,-47000,-17000,-17000,-17000,-26000,-34000,5141244.5,..
Uganda,UGA,World,WLD,"Net flows on external debt, private guaranteed by public sector (PPG) (NFL, current US$)",DT.NFL.PRPG.CD,..,78614.1,..,-53947.7,..,..,..,766187.9,4013284.9,344978,170507.6,1288710.4,612568.1,262568.8,1120823.4,2009037.5,1122347,3055291.5,1192610.6,968907.7,-111313,-115818.7,..,5707285.6,-3594077.6,2294492.9,1657938.5,-2432927.2,..,0,0,..,..,..,..,..,..,959880.6,342836.5,3157461.6,175482.2,..,..,281936.8,-123090.2,-226658.2,-339174.3,-112325.8,..,-223832.7,-477822,..
Uganda,UGA,World,WLD,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3755786000,-102598000,253774000,-581572000,309051000,-198530000,277338000,-230944000,..
Uganda,UGA,World,WLD,"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)",DT.NFL.DPPG.CD,21826685.7,17307123.5,11364832.3,-10705370.7,16747299,8161316,30036095.3,43458354.2,91638270.8,122089380.1,50887004.4,44969073.2,85837892.4,60448507.3,82221843.3,147995760.1,156476340,357613358.1,91245122.6,241955185.1,227184250.1,118980605.4,202243424.1,315543121.5,181162034,165472955,169475542.6,231004973.2,107084960,113220686.1,192317410.6,325916832.9,123666081.2,297021224.6,174958603.2,128641699.8,177179180.7,423531899.3,225041301,444903217,449391763,299252306.6,521551712.6,585940728.1,410253968.6,836124875.7,738420071.2,1162046989.4,943708965.9,967987799.8,2315175925.3,..
Uganda,UGA,World,WLD,"Net flows on external debt, public sector (PPG) (NFL, current US$)",DT.NFL.DEPS.CD,21826685.7,17228509.4,11364832.3,-10651423,16747299,8161316,30036095.3,42692166.3,87624985.9,121744402.1,50716496.8,43680362.8,85225324.3,60185938.5,81101019.9,145986722.6,155353993,354558066.6,90052512,240986277.4,227295563.1,119096424.1,202243424.1,309835835.9,184756111.6,163178462.1,167817604.1,233437900.4,107084960,113220686.1,192317410.6,325916832.9,123666081.2,297021224.6,174958603.2,128641699.8,177179180.7,422572018.7,224698464.5,441745755.4,449216280.8,299252306.6,521551712.6,585658791.3,410377058.8,836351533.9,738759245.5,1162159315.2,943708965.9,968211632.5,2315653747.3,..
Uganda,UGA,World,WLD,"Net flows on external debt, short-term (NFL, current US$)",DT.NFL.DSTC.CD,0,0,0,0,0,0,0,0,0,30000000,14000000,-19000000,8000000,-15000000,8000000,-4000000,12920000,-2920000,8370000,10370000,6260000,5000000,7100000,-44940000,13840000,-4050000,23090000,10960000,3200000,6130000,-5660000,1240000,11090000,-9000000,-15307000,-9693000,71000000,-121000000,432000000,-223000000,-209000000,0,0,442852000,63877000,21785000,-52422000,-28884000,35742000,442746000,239622000,..
Uganda,UGA,World,WLD,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,21826685.7,33826945.3,11364832.3,-10705370.7,22736620.5,19213721,40022909.6,43458354.2,79114345.8,155422875.6,129790445,158347227.5,185937892.4,146548507.3,73021843.3,76718678,82397777.2,340720145,92657375.2,234272206.7,269177952.6,169235244.3,236135217.9,260635410,222542768.5,188600444.5,206357860.9,244285061,106320456.2,118522046.3,177008889,323850611.6,117732458.2,268969568.6,133454068.2,88796190.4,251121995.7,302531899.3,657041301,221903217,240086576.5,297675538,519718626.4,4782748130.1,369709410.4,1110284751.1,104148059.5,1442213989.4,780920965.9,1688071799.8,2826751169.3,..
Uganda,UGA,World,WLD,Present value of external debt (current US$),DT.DOD.PVLX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10000000000,..
Uganda,UGA,World,WLD,Principal forgiven (current US$),DT.AXF.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,202867.6,50579923,465445.2,13000890.3,16031000,6922000,..,0,..,11316996.1,21974189.7,40829696,50548233.1,39248158,48675009.6,57246836.5,50449047.9,13783000,19629146.4,6680000,0,0,0,0,3426269.2,14700000,0,0,0,0,0,0,..
Uganda,UGA,World,WLD,"Principal repayments on external debt, central bank (PPG) (AMT, current US$)",DT.AMT.DECB.CD,..,..,..,..,..,..,..,..,..,..,..,3573329.4,17164000,11749000,3476500,3044375,..,..,..,..,108000,650000,..,14000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,World,WLD,"Principal repayments on external debt, general government sector (PPG) (AMT, current US$)",DT.AMT.DEGG.CD,4470639.1,4768322.8,4816005.1,18844837.7,8893039.2,7097213,4862558.8,12816339.3,7396944.5,14578217.1,31984190,34549580.9,15913604.8,25813826.8,35131768.4,32964666.7,26031403.6,38678570.7,68067751,59708857.7,59232337.7,58030075.5,43832533.4,71736098.4,64973975.3,55363446.8,48233412.1,50263512.6,62246867.7,58439421.1,25341054.9,17846545.9,26320914.1,38303085.8,36405663.7,98860279.8,68531957,49434584.8,52022989.4,48937188.1,39757197.1,35201511.8,37648353.9,43766913.4,51522521.5,45094759.7,45759124.3,97146234.2,223727692.8,165558094.5,170685324.6,379354839.9
Uganda,UGA,World,WLD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,4511139.1,4849472.9,5016182.6,19858045.5,9887584.7,7874940.3,5542630.3,12944851.3,7481485,14733094.1,32110470.3,38195638.3,33142052.8,37906803.1,40358179.7,38155945.3,34443383.7,43849094.2,77730324.2,71307938,65415159,68441695.3,50458295.1,93074010.2,86468758.2,68798856.7,55128833.4,59596797.7,66979990.2,60844199.3,26335245.2,17855451,26320914.1,38303085.8,36578663.7,98939279.8,69818925.4,49508584.8,52102989.4,49024188.1,39843197.1,35284511.8,37729353.9,44217765.3,154290611.7,45338417.9,779077298.6,97275560,422283692.8,165815927.2,402141146.6,1738950726.6
Uganda,UGA,World,WLD,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,4511139.1,4849472.9,5016182.6,19858045.5,9887584.7,14093436.3,18646716,12944851.3,20005410,25069514.1,45110470.3,50395638.3,34842052.8,50606803.1,79058179.7,105433027.4,121441946.5,116659646.3,158190704.7,141739235.7,108763288,102329167,79116959.1,103041721.7,110783994.6,97136050.8,105087070,117161395.4,120905111.5,96768335.3,47758524.4,32526569,45286838.4,62949941.8,65740223.7,135001149.2,69818925.4,49508584.8,52102989.4,49024188.1,40148383.6,36861280.4,39562440.1,46048363.3,156114169.9,46737542.5,779355310.3,97275560,422283692.8,165815927.2,402141146.6,..
Uganda,UGA,World,WLD,"Principal repayments on external debt, other public sector (PPG) (AMT, current US$)",DT.AMT.DOPS.CD,40500,81150.1,200177.5,959260.1,994545.5,777727.3,680071.5,128512,84540.5,154877,126280.3,72728,64448,140842.5,1073669.2,2096094.4,8411980.1,5170523.5,9099202.2,11490379.2,5963508.3,9645801.1,6625761.7,21323911.8,17493332.9,13422184.6,6895421.3,6900357.9,4733122.5,2404778.2,994190.3,8905.1,0,0,173000,79000,1286968.4,74000,80000,87000,86000,83000,81000,79000,47000,17000,17000,17000,26000,34000,34000,792901.2
Uganda,UGA,World,WLD,"Principal repayments on external debt, private guaranteed by public sector (PPG) (AMT, current US$)",DT.AMT.PRPG.CD,..,..,..,53947.7,..,..,..,..,..,..,..,..,..,203133.8,676242.1,50809.2,..,..,563371,108701.1,111313,115818.7,..,..,4001450,13225.3,..,2432927.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,371851.9,123090.2,226658.2,339174.3,112325.8,..,223832.7,477822,226225
Uganda,UGA,World,WLD,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102598000,..,732962000,..,198530000,..,230944000,1358576760.5
Uganda,UGA,World,WLD,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,4511139.1,4849472.9,5016182.6,19858045.5,9887584.7,7874940.3,5542630.3,12944851.3,7481485,14733094.1,32110470.3,38195638.3,33142052.8,37906803.1,40358179.7,38155945.3,34443383.7,43849094.2,77730324.2,71307938,65415159,68441695.3,50458295.1,93074010.2,86468758.2,68798856.7,55128833.4,59596797.7,66979990.2,60844199.3,26335245.2,17855451,26320914.1,38303085.8,36578663.7,98939279.8,69818925.4,49508584.8,52102989.4,49024188.1,39843197.1,35284511.8,37729353.9,44217765.3,51692611.7,45338417.9,46115298.6,97275560,223753692.8,165815927.2,171197146.6,380373966.1
Uganda,UGA,World,WLD,"Principal repayments on external debt, public sector (PPG) (AMT, current US$)",DT.AMT.DEPS.CD,4511139.1,4849472.9,5016182.6,19804097.8,9887584.7,7874940.3,5542630.3,12944851.3,7481485,14733094.1,32110470.3,38195638.3,33142052.8,37703669.3,39681937.6,38105136.1,34443383.7,43849094.2,77166953.2,71199236.9,65303846,68325876.6,50458295.1,93074010.2,82467308.2,68785631.4,55128833.4,57163870.5,66979990.2,60844199.3,26335245.2,17855451,26320914.1,38303085.8,36578663.7,98939279.8,69818925.4,49508584.8,52102989.4,49024188.1,39843197.1,35284511.8,37729353.9,43845913.4,51569521.5,45111759.7,45776124.3,97163234.2,223753692.8,165592094.5,170719324.6,..
Uganda,UGA,World,WLD,Principal rescheduled (current US$),DT.AXR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18238341.5,3544349.1,3730522.5,54055143.4,24224736.3,..,193.1,..,..,133204420,..,..,0,0,8285587.6,5734441.3,107505589.5,..,..,..,..,..,..,..,0,0,0,0,73497.1,..,..,0,..
Uganda,UGA,World,WLD,"Principal rescheduled, official (current US$)",DT.AXR.OFFT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10111605.8,3439794.6,3554648.7,29814618.4,10849000,..,193.1,..,..,3204420,..,..,0,0,2469459.7,5734441.3,107505589.5,..,..,..,..,..,..,..,0,0,0,0,73497.1,..,..,0,..
Uganda,UGA,World,WLD,"Principal rescheduled, private (current US$)",DT.AXR.PRVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8126735.7,104554.5,175873.8,24240525,13375736.3,..,..,..,..,130000000,..,..,..,..,5816127.9,..,0,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0,..
Uganda,UGA,World,WLD,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,0.0142,0.0133,0.1001,0.1168,0.1659,0.5907,0.985,1.2385,2.0101,7.4597,9.0954,4.3547,4.513,2.7321,3.6467,3.2808,4.3694,3.154,4.2031,4.9947,5.6169,6.1769,5.3818,3.4243,3.7824,2.8391,3.1212,3.1506,3.6219,3.7232,3.6622,4.0079,3.9426,3.2294,2.8128,1.7642,11.3837,1.6004,19.9851,8.5127,0.8815,0.8037,0.6943,5.4841,6.16,5.792,4.9762,4.053,4.1317,6.811,6.9229,..
Uganda,UGA,World,WLD,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,14190000,17660000,16010000,11800000,8030000,8290000,7090000,7290000,11340000,16250000,20810000,33670000,28050000,33640000,31640000,36120000,49210000,55830000,70020000,82050000,86030000,103280000,117120000,120740000,119830000,145430000,129120000,150210000,125070000,109380000,128970000,136310000,153940000,176620000,208340000,217000000,261960000,106610000,103920000,100190000,105730000,128430000,136120000,148320000,161170000,143460000,132470000,143060000,94020000,124980000,..,..
Uganda,UGA,World,WLD,Total amount of debt rescheduled (current US$),DT.TXR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60581539.9,16209310.4,9257307.8,99438753.3,37800000,..,172316000,..,..,149217154,19000000,34868545.1,..,1150000,12288000,3476000,153800000,10130571.4,..,..,..,24500000,..,..,..,0,..,..,..,..,..,0,..
Uganda,UGA,World,WLD,Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,255405906.8,409655616,197461656.6,148063302.3,101501186.3,344722649.8,211204639.2,101460266.9,197592224.7,34073197,-403963239.9,-2791872.3,233048416.4,251616962.2,557899964.5,211725630.8,-328939131,-3159802037.5,352369547.2,639794672,470315129,211425716.8,287979849,513560193.6,4783775119.7,91496410.6,919292000.1,515473855.3,1586492490.9,642432811.8,1656019720,3235649812.9,..
Uganda,UGA,World,WLD,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,37.3492540752683,15.6202832666519,20.2304594994615,16.5851562894736,8.2934895825818,14.828215794807,18.2597526499117,15.6955998693228,12.3466612633814,3.88234376695412,0.434465794538191,4.24265543326553,8.95740336717535,10.5541901827352,6.32136947653847,2.20322385681725,2.05253513498483,2.82081745255687,2.54023955726878,0.642027459581928,1.68799142874792,2.10158464083508,3.19921688320235,4.79408878364223,9.45874316986981,12.7148422925144,14.2408745324329,16.2103725333984,18.4018838229619,21.5694970015372,22.857389047822,26.0962400455249,23.2351513193553,23.5981743892541,27.3122128379489,30.1356662379808,139.223757346745,154.850976180176,100.33486567302,108.370183190604,90.970314265413,80.2263479594076,83.8728474459518,38.9903220393008,38.3332006206083,30.3935449340985,30.7137902573732,31.8767088537672,27.2715064668586,..,..,..
Uganda,UGA,World,WLD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,56650000.01185,26922886.9338504,35952613.8807368,29113281.882156,16758479.8547413,31022694.3922206,44534030.0461643,47205471.072112,52700057.3467262,22839243.3389618,3000000,30003003.0064984,78324323.5359275,106496136.737262,67907171.2167412,27288400.7029877,29205652.3919612,54600000,49300000,14100000,43986075.0309428,58913407.4296585,94420033.8251269,146356315.89724,321367624.521352,458850278.567266,528370205.282472,633473685.829627,725384316.016981,763115699.754732,808042388.803331,983357418.978631,934009575.937527,1080256630.13831,1308101595.45735,1344201156.70341,1810879485.55993,2559789963.82403,2300539404.85552,2994459465.38175,2706005010.33156,2617450463.11354,3167158060.13695,3337539363.36545,3316363815.2963,2908876773.27382,3097848069.80846,3720863721.20488,3358514649.90299,..,..,..
Uganda,UGA,World,WLD,"Undisbursed external debt, official creditors (UND, current US$)",DT.UND.OFFT.CD,44141327.1,42911080.3,35072154.7,32139011.1,43552695.4,35187944.5,19880354.6,24317929.6,40706715,41607357.2,142730472,153491963,256383528.9,321767986.2,426506694.5,437337387.3,397249663,483459270.5,612643878.1,632095968.2,821747530.7,1006659559.1,1232697846.7,1158152449.9,1248066673.8,1065331337.3,844637122.8,689475629.3,737678322,814522770.4,694127731.3,897863597.8,1182325875.1,1138107392.6,1018200118.5,962229071.5,910713236.4,1162177455,1302301624.1,1562195383.9,1989099103.7,2743372734.2,2611338998.2,2656201094.3,3680766578.3,5291629218.4,5501265035.2,5039759399.6,4372350601,4980815003.9,4708712230.9,..
Uganda,UGA,World,WLD,"Undisbursed external debt, private creditors (UND, current US$)",DT.UND.PRVT.CD,2620800,0,1026119.7,4482000,5913937,4681761,32593000,0,7004956.1,5504000,18735950,1716292.4,21193275.2,29557394.1,39599948.4,36393044.9,23021498.2,15061160.6,12039074.8,37572744.6,23223257.8,21741201.1,20097798.8,17737000,17737000,2605000,196000,196000,160000,1764077.7,4612663.9,335130,553099.2,497273.7,24944.8,20732.8,24037.1,0,0,0,0,..,..,..,..,..,44264821.3,87041596.1,40858180,117901519.6,51593519,..
Uganda,UGA,World,WLD,"Undisbursed external debt, total (UND, current US$)",DT.UND.DPPG.CD,46762127.1,42911080.3,36098274.4,36621011.1,49466632.4,39869705.5,52473354.6,24317929.6,47711671.1,47111357.2,161466422,155208255.4,277576804.1,351325380.3,466106642.9,473730432.2,420271161.2,498520431.1,624682952.9,669668712.8,844970788.5,1028400760.2,1252795645.5,1175889449.9,1265803673.8,1067936337.3,844833122.8,689671629.3,737838322,816286848.1,698740395.2,898198727.8,1182878974.3,1138604666.3,1018225063.3,962249804.3,910737273.5,1162177455,1302301624.1,1562195383.9,1989099103.7,2743372734.2,2611338998.2,2656201094.3,3680766578.3,5291629218.4,5545529856.5,5126800995.7,4413208781,5098716523.5,4760305749.9,..
Uganda,UGA,World,WLD,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,10846143,10846143,12051936,18329268,28178749,38015077.6,39745311.2,38041468,34514046,89418167.6,212401903.6,293332109.2,377467891.5,336965507.3,304881362.1,248835084,273466576.3,252437171.6,224980249.5,281993974.6,330300603.9,343898500,333808033.7,383343459.2,417180448.7,417083182.2,393627484.5,398113451.7,412035725.1,354378490.9,312328823.3,296792732.6,279652124.1,237175687.2,173118899.5,53249742.4,55934529,54519396.9,280710979,275450166.2,273063521.4,271512686.8,270208800.4,252468763.7,240091679.9,232650054.3,246460670.4,240690388.9,239311795.4,769189776.9,..
Uganda,UGA,World,WLD,"Use of IMF credit, SDR allocations (DOD, current US$)",DT.DOD.DSDR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40346303.8,38300342.4,36942835.1,39964449.9,43681574.1,45652282,42014820.9,44223342.4,46453029,45277776.9,271304839,266517992.2,265694225.4,265979774.8,266512800.4,250730197.7,239814533.8,232650054.3,246460670.4,240690388.9,239311795.4,249252860.7,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.9742,6.92400000000001,6.6516,6.94880000000001,7.14619999999999,7.48050000000001,7.7294,8.28699999999999,9.52760000000001,11.5457,14.4311,16.9924,19.0049,15.1115,14.5492,14.4387,12.7739,11.638,10.8452,11.566,..
